Data,Código SH6,Valor US$ FOB Mensal
2020-08,30631,18925
2020-08,51199,1718011
2020-08,60319,9825
2020-08,70993,5138
2020-08,80119,22500
2020-08,80132,724005
2020-08,80440,12643
2020-08,80450,59295
2020-08,80711,340892
2020-08,80719,1229887
2020-08,80720,354346
2020-08,110220,10681
2020-08,110630,12000
2020-08,121190,21400
2020-08,130219,68722
2020-08,151590,6800
2020-08,170410,2938
2020-08,170490,854489
2020-08,200819,19350
2020-08,200820,1707
2020-08,200899,38072
2020-08,200931,1861
2020-08,250100,142875
2020-08,251612,144463
2020-08,252510,334222
2020-08,252610,10715
2020-08,260200,44352
2020-08,261100,204888
2020-08,271019,32719
2020-08,340290,38824
2020-08,392190,586885
2020-08,392390,143576
2020-08,490900,664
2020-08,520823,48259
2020-08,520833,518
2020-08,520912,17476
2020-08,520919,99582
2020-08,520922,562104
2020-08,520929,648874
2020-08,520932,249811
2020-08,520939,110497
2020-08,520942,29622
2020-08,520952,18123
2020-08,520959,3071
2020-08,521112,9836
2020-08,521119,510
2020-08,521120,14313
2020-08,521132,1598
2020-08,521139,31401
2020-08,680293,869740
2020-08,680299,142167
2020-08,711620,572
2020-08,711790,891
2020-08,720410,290567
2020-08,720449,38357
2020-08,740400,227639
2020-08,760200,207910
2020-08,761090,20
2020-08,846729,33369
2020-08,847990,2135
2020-08,902620,396
2020-08,903010,1575
2020-09,30232,94602
2020-09,30234,259599
2020-09,30244,1289
2020-09,30247,3117
2020-09,30289,112404
2020-09,30389,60000
2020-09,30391,453228
2020-09,30611,681819
2020-09,30631,11225
2020-09,50710,192441
2020-09,51199,1056036
2020-09,60319,6814
2020-09,80132,395167
2020-09,80430,5192
2020-09,80450,1156448
2020-09,80711,4494099
2020-09,80719,10703732
2020-09,80720,466441
2020-09,110630,10800
2020-09,130219,1520
2020-09,151590,42160
2020-09,152110,3215
2020-09,170490,310836
2020-09,200819,86710
2020-09,200820,6332
2020-09,200899,31877
2020-09,200989,17380
2020-09,250100,560275
2020-09,250620,16888
2020-09,251512,9644
2020-09,251612,113540
2020-09,252510,83431
2020-09,261100,203327
2020-09,271019,15076
2020-09,330125,930
2020-09,330129,1480
2020-09,392190,534332
2020-09,392690,332
2020-09,410150,16052
2020-09,420232,223
2020-09,420330,93
2020-09,490900,280
2020-09,520822,13650
2020-09,520823,1125
2020-09,520832,13976
2020-09,520833,954
2020-09,520912,30239
2020-09,520922,956721
2020-09,520929,330949
2020-09,520932,369229
2020-09,520939,202072
2020-09,520942,28855
2020-09,520952,3283
2020-09,520959,22159
2020-09,521112,2866
2020-09,521119,472
2020-09,521120,3603
2020-09,521132,1099
2020-09,521143,3123
2020-09,630222,65578
2020-09,650500,1927
2020-09,680293,624305
2020-09,680299,27977
2020-09,710310,927429
2020-09,711790,330
2020-09,720410,177891
2020-09,720449,26006
2020-09,732690,14000
2020-09,760200,208591
2020-10,30232,129114
2020-10,30234,342223
2020-10,30244,765
2020-10,30247,9874
2020-10,30289,175750
2020-10,30391,217620
2020-10,30611,1150447
2020-10,30631,10404
2020-10,50710,84558
2020-10,51199,2140152
2020-10,60319,8147
2020-10,80132,385929
2020-10,80450,1480084
2020-10,80711,6613859
2020-10,80719,16003481
2020-10,80720,733891
2020-10,151590,47598
2020-10,170114,280616
2020-10,170410,10991
2020-10,170490,385445
2020-10,200819,111734
2020-10,250100,54838
2020-10,251612,206442
2020-10,252510,41910
2020-10,260200,105801
2020-10,271019,7261985
2020-10,284440,600
2020-10,392010,36
2020-10,392190,264808
2020-10,392330,11500
2020-10,392690,432
2020-10,410150,63199
2020-10,520823,29939
2020-10,520833,482
2020-10,520859,2068
2020-10,520912,107224
2020-10,520922,553566
2020-10,520929,347545
2020-10,520932,210136
2020-10,520939,12578
2020-10,520942,30816
2020-10,521112,15972
2020-10,521119,312
2020-10,521120,9272
2020-10,521132,80543
2020-10,521139,28774
2020-10,521143,34825
2020-10,560721,32334
2020-10,680293,653551
2020-10,680299,52093
2020-10,710399,26660
2020-10,711299,6
2020-10,711790,605
2020-10,720410,241483
2020-10,720449,36808
2020-10,732690,13900
2020-10,760200,231336
2020-10,842410,312
2020-10,847141,6712
2020-11,30232,141913
2020-11,30234,657117
2020-11,30247,80043
2020-11,30289,91420
2020-11,30389,178167
2020-11,30571,19177
2020-11,30611,374437
2020-11,30631,4394
2020-11,50710,121924
2020-11,51199,1571439
2020-11,60319,11105
2020-11,80132,257715
2020-11,80450,1624986
2020-11,80711,6633058
2020-11,80719,17662750
2020-11,80720,806913
2020-11,81340,360417
2020-11,130219,1200
2020-11,151590,43622
2020-11,170114,873566
2020-11,170199,2070792
2020-11,170410,1879
2020-11,170490,376107
2020-11,200819,38651
2020-11,200899,37776
2020-11,230910,42576
2020-11,250100,898426
2020-11,250620,58676
2020-11,251512,5382
2020-11,251612,160136
2020-11,252510,41910
2020-11,261100,213648
2020-11,271019,13831
2020-11,310100,56790
2020-11,321410,19640
2020-11,392190,679468
2020-11,410120,14800
2020-11,460290,104
2020-11,520823,105091
2020-11,520859,781
2020-11,520912,65889
2020-11,520922,516701
2020-11,520929,515740
2020-11,520932,316901
2020-11,520939,116017
2020-11,520942,15485
2020-11,520952,12204
2020-11,521119,3823
2020-11,521120,17997
2020-11,521139,27291
2020-11,521143,10579
2020-11,521149,530
2020-11,551611,11937
2020-11,630790,197882
2020-11,680291,16976
2020-11,680293,787014
2020-11,680299,14492
2020-11,710310,1389324
2020-11,711790,1215
2020-11,720429,251868
2020-11,720449,4895
2020-11,760200,241097
2020-11,840999,31797
2020-11,850213,39034
2020-11,902110,2108
2020-11,950490,2510
2020-11,960400,1386
2020-11,960621,1224
2020-12,30232,152755
2020-12,30234,514576
2020-12,30247,90848
2020-12,30289,124219
2020-12,30389,485
2020-12,30391,58804
2020-12,30611,1097375
2020-12,30631,3012
2020-12,50710,100986
2020-12,51199,1453495
2020-12,60319,4154
2020-12,70993,29709
2020-12,80112,8
2020-12,80132,309616
2020-12,80390,31170
2020-12,80450,1822033
2020-12,80711,6961793
2020-12,80719,19543255
2020-12,80720,874342
2020-12,81340,360636
2020-12,130219,106133
2020-12,151590,16602
2020-12,152110,98325
2020-12,170199,13449
2020-12,170410,6503
2020-12,170490,357257
2020-12,200819,75116
2020-12,200899,43916
2020-12,200989,25
2020-12,230910,14604
2020-12,250100,2038274
2020-12,250610,7047
2020-12,250620,110551
2020-12,251612,134945
2020-12,252510,231090
2020-12,261100,217933
2020-12,271019,36444752
2020-12,310100,39424
2020-12,391739,22688
2020-12,392190,779397
2020-12,410150,39816
2020-12,520819,73364
2020-12,520912,51362
2020-12,520919,52745
2020-12,520922,341545
2020-12,520929,39984
2020-12,520932,296461
2020-12,520939,263638
2020-12,520942,86714
2020-12,521112,3859
2020-12,521120,15525
2020-12,521139,25259
2020-12,521143,15969
2020-12,551641,3427
2020-12,560721,33088
2020-12,630790,161261
2020-12,680293,460400
2020-12,680299,60677
2020-12,710310,909776
2020-12,710399,35914
2020-12,711299,29646
2020-12,711790,987
2020-12,720410,72128
2020-12,720429,135906
2020-12,741999,1194
2020-12,760200,80974
2020-12,761699,6528
2020-12,841459,9689
2020-12,841490,828
2020-12,842531,3161
2020-12,847180,1366
2020-12,847990,2437
2020-12,848340,2601
2020-12,850110,14061
2020-12,850120,823
2020-12,850132,7159
2020-12,850152,3034
2020-12,850431,2692
2020-12,850432,4228
2020-12,850440,5875
2020-12,850520,788
2020-12,853080,6232
2020-12,853540,1298
2020-12,853590,1266
2020-12,853610,653
2020-12,853650,1624
2020-12,853690,23508
2020-12,853710,42307
2020-12,853810,8809
2020-12,853890,1043
2020-12,854442,1970
2020-12,854449,1065
2020-12,903289,668
2020-12,960621,2434
2021-01,30232,209720
2021-01,30234,1211701
2021-01,30247,363447
2021-01,30289,155225
2021-01,30389,112800
2021-01,30479,4537
2021-01,30611,291073
2021-01,50710,163320
2021-01,51199,1821828
2021-01,60319,7398
2021-01,70993,156882
2021-01,80132,262768
2021-01,80390,139157
2021-01,80450,401416
2021-01,80711,3292767
2021-01,80719,13170908
2021-01,80720,537215
2021-01,81190,10862
2021-01,81340,240424
2021-01,110630,11700
2021-01,130219,7214
2021-01,151590,5800
2021-01,152110,346929
2021-01,170410,3560
2021-01,170490,297813
2021-01,200819,75116
2021-01,200899,82075
2021-01,230910,58932
2021-01,250100,524630
2021-01,250620,75488
2021-01,251512,89949
2021-01,251612,181806
2021-01,252510,134517
2021-01,260200,39849
2021-01,261100,212793
2021-01,271019,5372
2021-01,330119,0
2021-01,392190,373394
2021-01,392690,63
2021-01,401693,88
2021-01,410150,73845
2021-01,460290,8
2021-01,520822,3358
2021-01,520823,52093
2021-01,520912,39281
2021-01,520922,533755
2021-01,520929,92313
2021-01,520932,88743
2021-01,520939,83554
2021-01,520942,22741
2021-01,520949,1399
2021-01,521120,63789
2021-01,521132,6555
2021-01,521139,103214
2021-01,521159,3873
2021-01,680293,501412
2021-01,680299,98583
2021-01,711299,2232
2021-01,711620,963
2021-01,711790,555
2021-01,720429,177523
2021-01,731815,4
2021-01,760200,185828
2021-01,848410,2236
2021-01,850152,1009
2021-01,903010,298
2021-02,30232,234515
2021-02,30234,786379
2021-02,30247,312050
2021-02,30289,122286
2021-02,30389,111695
2021-02,30571,27151
2021-02,40610,717
2021-02,40690,893
2021-02,40900,10606
2021-02,51199,1725604
2021-02,60319,5654
2021-02,70993,503097
2021-02,80132,49373
2021-02,80390,165908
2021-02,80450,97099
2021-02,80711,2397689
2021-02,80719,10727183
2021-02,80720,647368
2021-02,81090,405
2021-02,110630,17500
2021-02,151590,18228
2021-02,152110,127871
2021-02,170199,5432146
2021-02,170410,4851
2021-02,170490,386169
2021-02,200819,116901
2021-02,200899,40038
2021-02,200939,936
2021-02,220840,385
2021-02,220860,69
2021-02,250100,1230627
2021-02,250620,39037
2021-02,251611,9082
2021-02,251612,408290
2021-02,252510,39822
2021-02,260200,156984
2021-02,271019,7491
2021-02,392190,457392
2021-02,392690,272
2021-02,410150,21553
2021-02,420291,2
2021-02,490199,100
2021-02,490900,38
2021-02,491110,35
2021-02,520819,62294
2021-02,520822,49660
2021-02,520839,346
2021-02,520843,1361
2021-02,520912,89473
2021-02,520919,53710
2021-02,520922,975591
2021-02,520929,207889
2021-02,520932,275145
2021-02,520939,109607
2021-02,520942,16587
2021-02,520949,1761
2021-02,521120,28012
2021-02,521132,2462
2021-02,521139,92634
2021-02,521159,6990
2021-02,560721,33088
2021-02,610443,3374
2021-02,650500,4
2021-02,680293,618472
2021-02,680299,68582
2021-02,710399,8597
2021-02,711299,37594
2021-02,711790,694
2021-02,732690,27190
2021-02,870322,8529
2021-02,903010,1675
2021-02,960621,501
2021-02,960711,1148
2021-03,30232,413420
2021-03,30234,1245201
2021-03,30247,97098
2021-03,30289,233471
2021-03,30389,215444
2021-03,30479,7835
2021-03,50710,110905
2021-03,51199,235434
2021-03,60319,8064
2021-03,70993,421521
2021-03,80119,14364
2021-03,80132,406102
2021-03,80390,197709
2021-03,80450,597494
2021-03,80711,516090
2021-03,80719,5014264
2021-03,80720,982833
2021-03,81090,668
2021-03,130219,1
2021-03,151590,23175
2021-03,152110,103197
2021-03,170199,49986
2021-03,170410,4626
2021-03,170490,222871
2021-03,200819,101802
2021-03,200899,32191
2021-03,250100,1992586
2021-03,251512,37700
2021-03,251612,231602
2021-03,252510,57500
2021-03,261100,247096
2021-03,271019,316088
2021-03,284440,600
2021-03,310100,69261
2021-03,330129,4200
2021-03,392190,119357
2021-03,460290,42
2021-03,520822,14191
2021-03,520823,51700
2021-03,520859,448
2021-03,520912,118299
2021-03,520922,996839
2021-03,520929,187019
2021-03,520932,332685
2021-03,520939,130815
2021-03,520959,8354
2021-03,521112,1413
2021-03,521120,33354
2021-03,521132,2729
2021-03,521139,15423
2021-03,521143,1351
2021-03,521159,884
2021-03,570190,121
2021-03,680293,651262
2021-03,680299,59639
2021-03,710310,15915
2021-03,710399,50823
2021-03,711620,1486
2021-03,711790,699
2021-03,720421,25361
2021-03,960711,5721
2021-04,30232,296362
2021-04,30234,1013667
2021-04,30247,134001
2021-04,30289,209251
2021-04,30389,56988
2021-04,30487,2539
2021-04,50710,259477
2021-04,51199,2643367
2021-04,60319,8717
2021-04,70993,448291
2021-04,80132,544122
2021-04,80390,479167
2021-04,80450,626741
2021-04,80711,292920
2021-04,80719,2976704
2021-04,80720,1042489
2021-04,81090,2029
2021-04,151590,2075
2021-04,152110,293858
2021-04,170490,413409
2021-04,200819,94120
2021-04,200820,1467
2021-04,200899,77962
2021-04,250100,592986
2021-04,250610,11745
2021-04,251612,422112
2021-04,252510,14527
2021-04,252610,17671
2021-04,271019,44622120
2021-04,310100,15738
2021-04,340290,574
2021-04,350790,628
2021-04,392190,706354
2021-04,392310,11658
2021-04,490199,451
2021-04,520822,285
2021-04,520823,56578
2021-04,520912,98638
2021-04,520922,922789
2021-04,520929,203716
2021-04,520932,799178
2021-04,520939,188389
2021-04,520942,3183
2021-04,520959,646
2021-04,521120,25436
2021-04,521132,24606
2021-04,521139,48667
2021-04,610443,4897
2021-04,650500,312
2021-04,680293,617029
2021-04,680299,62936
2021-04,710310,9900
2021-04,710399,38750
2021-04,710813,23312
2021-04,720421,25990
2021-04,720429,317867
2021-04,731511,1642
2021-04,732690,12590
2021-04,740400,1054858
2021-04,760200,131493
2021-04,841221,1842
2021-04,841330,8353
2021-04,841451,1991
2021-04,842139,1288
2021-04,847180,1457
2021-04,847330,5751
2021-04,848330,7310
2021-04,848390,3296
2021-04,850300,1406
2021-04,853510,1513
2021-04,853641,1543
2021-04,853650,1759
2021-04,853690,3704
2021-04,902110,6611
2021-04,903010,241
2021-04,940540,1371
2021-05,30232,375497
2021-05,30234,800868
2021-05,30247,68749
2021-05,30289,226271
2021-05,30391,556692
2021-05,30571,28579
2021-05,30611,35840
2021-05,50710,41550
2021-05,51199,323862
2021-05,60319,5415
2021-05,70993,313072
2021-05,80132,516694
2021-05,80390,276490
2021-05,80450,299218
2021-05,80711,8320
2021-05,80719,718986
2021-05,80720,909730
2021-05,110630,54250
2021-05,151590,29775
2021-05,152110,74075
2021-05,170410,2023
2021-05,170490,360473
2021-05,200819,37958
2021-05,200820,1505
2021-05,200899,88791
2021-05,250100,126237
2021-05,251612,328810
2021-05,252510,85845
2021-05,261100,260697
2021-05,271019,19384024
2021-05,392190,613744
2021-05,392330,2628
2021-05,392690,111
2021-05,420222,8
2021-05,520822,3013
2021-05,520843,9685
2021-05,520912,237045
2021-05,520922,1851398
2021-05,520929,386953
2021-05,520932,747430
2021-05,520939,187187
2021-05,520942,62282
2021-05,520949,4319
2021-05,520959,49988
2021-05,521112,322
2021-05,521120,25602
2021-05,521132,11937
2021-05,521139,22759
2021-05,521143,7209
2021-05,551613,12847
2021-05,551641,3772
2021-05,610343,73
2021-05,610443,1542
2021-05,610453,500
2021-05,610990,212
2021-05,611241,4840
2021-05,680291,1876
2021-05,680293,414525
2021-05,710310,287280
2021-05,710399,26116
2021-05,710813,36328
2021-05,711299,24875
2021-05,720429,252459
2021-05,732690,16618
2021-05,740400,1031551
2021-05,760200,29717
2021-05,854442,5270
2021-05,902680,837
2021-06,30232,226218
2021-06,30234,463333
2021-06,30247,125417
2021-06,30289,142444
2021-06,30389,103454
2021-06,30391,2098691
2021-06,30611,921566
2021-06,30631,11611
2021-06,50710,96995
2021-06,51199,1259771
2021-06,60319,4381
2021-06,70993,136161
2021-06,80132,445392
2021-06,80390,266535
2021-06,80450,14285
2021-06,80719,411435
2021-06,80720,581838
2021-06,81340,362166
2021-06,91011,21082
2021-06,130219,11298
2021-06,151590,231666
2021-06,170490,385782
2021-06,200799,5466
2021-06,200819,15633
2021-06,200820,1508
2021-06,200899,82812
2021-06,200989,48557
2021-06,250100,940665
2021-06,250610,6049
2021-06,250700,4640
2021-06,251612,388078
2021-06,252510,69597
2021-06,271019,4214
2021-06,310100,7706
2021-06,330129,49500
2021-06,340290,85186
2021-06,410150,15000
2021-06,481920,287
2021-06,490199,288
2021-06,520822,1650
2021-06,520832,3562
2021-06,520912,70986
2021-06,520922,1103107
2021-06,520929,382695
2021-06,520932,390053
2021-06,520939,87897
2021-06,520952,1229
2021-06,520959,4476
2021-06,521112,2575
2021-06,521120,57529
2021-06,521132,5784
2021-06,521139,17746
2021-06,521159,799
2021-06,610413,213
2021-06,611241,3286
2021-06,611249,1720
2021-06,680293,381206
2021-06,710310,613690
2021-06,710399,1200
2021-06,711299,75689
2021-06,711790,1497
2021-06,720429,361669
2021-06,740400,583946
2021-06,760200,109213
2021-06,853669,2959
2021-06,902780,4541
2021-07,30232,254657
2021-07,30234,432539
2021-07,30247,169868
2021-07,30289,192677
2021-07,30389,103727
2021-07,30391,277200
2021-07,30445,504
2021-07,30449,3239
2021-07,30611,4212848
2021-07,30617,129512
2021-07,30631,74546
2021-07,50710,162046
2021-07,51199,970128
2021-07,60319,8573
2021-07,80119,518
2021-07,80132,424367
2021-07,80390,17205
2021-07,80711,41612
2021-07,80719,259549
2021-07,80720,376487
2021-07,81340,362166
2021-07,91011,45495
2021-07,151590,79588
2021-07,152110,62340
2021-07,170410,3279
2021-07,170490,585881
2021-07,200819,1998
2021-07,200820,1515
2021-07,200899,39224
2021-07,210111,66486
2021-07,230910,28078
2021-07,250100,1002939
2021-07,251512,93175
2021-07,251612,890589
2021-07,252510,71235
2021-07,271019,9933128
2021-07,330129,41719
2021-07,340290,74354
2021-07,382000,355
2021-07,392190,1119392
2021-07,392690,146
2021-07,481910,201
2021-07,490900,647
2021-07,520819,75088
2021-07,520822,7385
2021-07,520823,89731
2021-07,520832,1153
2021-07,520912,72488
2021-07,520922,1666003
2021-07,520929,220139
2021-07,520932,1294482
2021-07,520939,380841
2021-07,520959,6188
2021-07,521112,5628
2021-07,521120,6943
2021-07,521132,4461
2021-07,521139,3446
2021-07,521159,2163
2021-07,560721,108164
2021-07,630239,904
2021-07,680293,905560
2021-07,680299,150575
2021-07,710310,399904
2021-07,710399,2000
2021-07,710813,56847
2021-07,711299,57185
2021-07,711790,305
2021-07,720429,263861
2021-07,732690,14820
2021-07,740400,600956
2021-07,760200,32406
2021-07,850300,18564
2021-07,960711,11491
2021-08,30232,293561
2021-08,30234,826173
2021-08,30247,129234
2021-08,30289,145302
2021-08,30389,69682
2021-08,30391,739965
2021-08,30449,47723
2021-08,30479,6837
2021-08,30571,20155
2021-08,30611,3057717
2021-08,30631,42616
2021-08,51199,1014011
2021-08,60319,5172
2021-08,80119,69
2021-08,80132,731486
2021-08,80390,11199
2021-08,80450,14036
2021-08,80711,18810
2021-08,80719,251048
2021-08,80720,567914
2021-08,91011,48189
2021-08,151590,64661
2021-08,152110,224583
2021-08,170410,4164
2021-08,170490,767901
2021-08,200819,3885
2021-08,200820,3500
2021-08,200899,40346
2021-08,210111,79168
2021-08,250100,12600
2021-08,251512,23760
2021-08,251612,414871
2021-08,252510,42543
2021-08,260300,4436
2021-08,261100,266554
2021-08,271019,30371
2021-08,290110,20
2021-08,392190,322088
2021-08,392690,111
2021-08,401693,1086
2021-08,401699,1094
2021-08,520819,74185
2021-08,520822,13519
2021-08,520823,48661
2021-08,520832,2337
2021-08,520912,60819
2021-08,520922,1370170
2021-08,520929,53261
2021-08,520932,637476
2021-08,520939,103906
2021-08,520942,3356
2021-08,520949,1182
2021-08,521112,236
2021-08,521120,45450
2021-08,521132,4320
2021-08,521139,21771
2021-08,521143,758
2021-08,530810,3693
2021-08,590900,92
2021-08,680293,384493
2021-08,710310,235865
2021-08,710399,141658
2021-08,710813,6226
2021-08,711299,233765
2021-08,711790,572
